S.NO.,Invoice ID,City,Customer type,Gender,Product line,Quantity,Total,DATE,TIME,Payment,Rating,Month
484,130-98-8941,BANGALORE,Normal,Male,Fashion accessories,7,472.311,09-02-2019,10:00,Cash,5.7,February
485,866-05-7563,DELHI,Member,Female,Electronic accessories,3,256.41,09-02-2019,19:43,Cash,4.8,February
486,447-15-7839,MUMBAI,Member,Female,Sports and travel,10,233.52,09-02-2019,11:00,Cash,4.2,February
487,428-83-5800,BANGALORE,Member,Female,Food and beverages,3,66.402,09-02-2019,10:25,Cash,7.3,February
488,746-19-0921,BANGALORE,Normal,Male,Food and beverages,1,22.659,09-02-2019,10:02,Ewallet,7.2,February
489,602-80-9671,BANGALORE,Member,Female,Home and lifestyle,6,100.485,09-02-2019,17:15,Credit card,5.1,February
490,747-58-7183,DELHI,Normal,Male,Fashion accessories,3,180.4005,09-02-2019,20:31,Ewallet,6.5,February
491,146-09-5432,MUMBAI,Member,Male,Food and beverages,9,331.128,09-02-2019,19:17,Ewallet,4.6,February
492,509-10-0516,DELHI,Normal,Male,Home and lifestyle,4,193.074,09-02-2019,12:02,Ewallet,5.1,February
493,450-42-3339,BANGALORE,Normal,Male,Health and beauty,10,888.405,09-02-2019,18:58,Credit card,8.8,February
494,200-40-6154,DELHI,Member,Male,Home and lifestyle,6,415.233,09-02-2019,11:45,Cash,5.7,February
495,727-02-1313,MUMBAI,Member,Male,Food and beverages,1,33.432,09-02-2019,13:22,Cash,7.7,February
496,669-54-1719,DELHI,Member,Male,Electronic accessories,6,119.259,10-02-2019,12:45,Credit card,8.1,February
497,162-48-8011,MUMBAI,Member,Female,Food and beverages,5,234.0975,10-02-2019,15:10,Cash,8.5,February
498,838-78-4295,BANGALORE,Normal,Female,Health and beauty,2,70.287,10-02-2019,15:43,Ewallet,6.7,February
499,695-51-0018,DELHI,Normal,Female,Sports and travel,4,146.328,10-02-2019,18:36,Cash,7.4,February
500,685-64-1609,MUMBAI,Member,Female,Fashion accessories,10,316.47,10-02-2019,12:28,Ewallet,9.2,February
501,400-60-7251,MUMBAI,Normal,Male,Home and lifestyle,1,77.7735,10-02-2019,12:50,Ewallet,9.9,February
502,227-07-4446,BANGALORE,Member,Female,Electronic accessories,10,820.365,10-02-2019,20:51,Cash,4.4,February
503,378-07-7001,DELHI,Member,Male,Electronic accessories,3,151.4835,10-02-2019,18:23,Credit card,7.8,February
504,559-98-9873,MUMBAI,Member,Female,Fashion accessories,7,394.3275,10-02-2019,12:56,Ewallet,5.2,February
505,196-01-2849,BANGALORE,Member,Female,Fashion accessories,7,539.343,10-02-2019,13:56,Cash,9.5,February
506,448-34-8700,DELHI,Member,Male,Home and lifestyle,7,271.2885,10-02-2019,13:51,Ewallet,6.7,February
507,796-12-2025,BANGALORE,Normal,Male,Fashion accessories,10,652.26,11-02-2019,16:19,Cash,5.9,February
508,284-34-9626,DELHI,Normal,Female,Home and lifestyle,3,242.676,11-02-2019,10:39,Credit card,7.2,February
509,418-02-5978,DELHI,Normal,Female,Health and beauty,9,794.6505,11-02-2019,10:54,Cash,8,February
510,866-99-7614,BANGALORE,Normal,Male,Food and beverages,10,936.6,11-02-2019,15:42,Credit card,4.4,February
511,842-40-8179,DELHI,Member,Female,Food and beverages,10,810.6,11-02-2019,10:38,Credit card,5.6,February
512,534-53-3526,MUMBAI,Normal,Female,Sports and travel,4,397.992,11-02-2019,16:06,Ewallet,7.8,February
513,401-09-4232,BANGALORE,Member,Male,Home and lifestyle,5,455.1225,11-02-2019,18:38,Ewallet,9.4,February
514,531-56-4728,MUMBAI,Normal,Male,Home and lifestyle,3,252.252,11-02-2019,15:29,Cash,5.4,February
515,365-64-0515,MUMBAI,Normal,Female,Electronic accessories,5,246.4875,12-02-2019,10:25,Ewallet,7.1,February
516,549-03-9315,DELHI,Normal,Male,Fashion accessories,8,796.908,12-02-2019,12:58,Ewallet,8.7,February
517,305-18-3552,DELHI,Member,Male,Home and lifestyle,10,633.99,12-02-2019,16:19,Cash,6,February
518,287-83-1405,MUMBAI,Normal,Male,Health and beauty,6,160.209,12-02-2019,19:01,Ewallet,7,February
519,641-51-2661,BANGALORE,Member,Female,Food and beverages,10,914.55,12-02-2019,14:45,Credit card,9.9,February
520,528-87-5606,DELHI,Member,Female,Electronic accessories,1,41.454,12-02-2019,19:43,Cash,6.5,February
521,373-14-0504,MUMBAI,Member,Female,Sports and travel,2,150.423,12-02-2019,14:33,Ewallet,8.8,February
522,885-56-0389,BANGALORE,Member,Male,Fashion accessories,1,54.9675,12-02-2019,17:49,Cash,4,February
523,139-52-2867,BANGALORE,Normal,Female,Fashion accessories,7,165.4485,13-02-2019,10:50,Credit card,4.8,February
524,151-16-1484,MUMBAI,Member,Male,Electronic accessories,4,135.45,13-02-2019,12:38,Ewallet,6.5,February
525,563-36-9814,MUMBAI,Member,Male,Electronic accessories,1,80.661,13-02-2019,18:27,Ewallet,7.2,February
526,767-54-1907,DELHI,Member,Female,Fashion accessories,5,155.19,13-02-2019,16:59,Cash,6.9,February
527,173-50-1108,DELHI,Member,Female,Sports and travel,4,84.756,13-02-2019,12:14,Credit card,5,February
528,339-18-7061,BANGALORE,Member,Female,Fashion accessories,2,195.258,13-02-2019,15:06,Credit card,8,February
529,388-76-2555,DELHI,Normal,Male,Sports and travel,6,86.247,13-02-2019,13:59,Cash,6.3,February
530,549-23-9016,BANGALORE,Member,Female,Food and beverages,2,31.227,13-02-2019,18:15,Credit card,8.9,February
531,853-23-2453,DELHI,Member,Male,Health and beauty,4,318.108,14-02-2019,14:35,Cash,7.6,February
532,638-60-7125,MUMBAI,Normal,Female,Electronic accessories,8,836.304,14-02-2019,17:03,Credit card,5.2,February
533,174-36-3675,BANGALORE,Member,Male,Food and beverages,2,208.677,14-02-2019,17:29,Cash,5.2,February
534,150-89-8043,MUMBAI,Normal,Male,Sports and travel,3,140.6475,14-02-2019,15:04,Cash,6.2,February
535,235-46-8343,BANGALORE,Member,Male,Food and beverages,10,290.43,14-02-2019,11:26,Credit card,8.9,February
536,109-86-4363,DELHI,Member,Female,Sports and travel,7,441.588,14-02-2019,11:36,Credit card,4.5,February
537,528-14-9470,MUMBAI,Member,Male,Health and beauty,1,95.865,14-02-2019,14:42,Ewallet,9.2,February
538,545-07-8534,BANGALORE,Normal,Female,Health and beauty,2,122.472,14-02-2019,12:42,Ewallet,6,February
539,285-68-5083,BANGALORE,Member,Female,Sports and travel,3,77.931,15-02-2019,17:47,Credit card,10,February
540,227-78-1148,DELHI,Normal,Female,Fashion accessories,7,535.374,15-02-2019,12:44,Cash,8.4,February
541,394-43-4238,DELHI,Member,Male,Home and lifestyle,5,93.2925,15-02-2019,12:42,Credit card,5.4,February
542,136-08-6195,MUMBAI,Normal,Female,Home and lifestyle,8,587.664,15-02-2019,17:01,Credit card,6.4,February
543,372-94-8041,MUMBAI,Normal,Male,Health and beauty,6,96.138,15-02-2019,18:03,Ewallet,9.8,February
544,873-95-4984,DELHI,Member,Female,Health and beauty,7,565.215,15-02-2019,20:21,Cash,7.7,February
545,860-79-0874,BANGALORE,Member,Female,Fashion accessories,10,1042.65,15-02-2019,14:53,Credit card,6.6,February
546,541-89-9860,BANGALORE,Member,Female,Fashion accessories,3,253.512,15-02-2019,12:31,Cash,8.1,February
547,710-46-4433,DELHI,Member,Female,Food and beverages,9,731.43,15-02-2019,14:15,Credit card,4.5,February
548,233-34-0817,BANGALORE,Member,Female,Electronic accessories,1,103.782,15-02-2019,11:21,Cash,8.4,February
549,246-11-3901,BANGALORE,Normal,Female,Electronic accessories,10,344.4,15-02-2019,12:12,Cash,6.2,February
550,152-68-2907,MUMBAI,Normal,Male,Food and beverages,3,164.43,15-02-2019,13:30,Credit card,9.5,February
551,556-41-6224,BANGALORE,Normal,Male,Health and beauty,8,282.576,15-02-2019,17:10,Credit card,9.3,February
552,305-03-2383,MUMBAI,Normal,Female,Food and beverages,3,211.365,15-02-2019,10:36,Cash,7.5,February
553,400-80-4065,BANGALORE,Member,Male,Health and beauty,4,287.91,15-02-2019,20:21,Credit card,9.2,February
554,497-36-0989,MUMBAI,Normal,Male,Fashion accessories,3,163.611,15-02-2019,15:21,Cash,7.9,February
555,234-36-2483,DELHI,Normal,Male,Health and beauty,6,362.817,15-02-2019,13:51,Cash,5.1,February
556,321-49-7382,DELHI,Member,Male,Sports and travel,1,92.7255,15-02-2019,17:38,Credit card,5.2,February
557,431-66-2305,DELHI,Normal,Female,Electronic accessories,9,833.9625,15-02-2019,20:51,Credit card,7.6,February
558,241-72-9525,DELHI,Normal,Male,Sports and travel,10,545.055,16-02-2019,12:21,Cash,8.2,February
559,587-03-7455,BANGALORE,Member,Female,Fashion accessories,7,718.7565,16-02-2019,17:30,Ewallet,4.9,February
560,598-06-7312,DELHI,Member,Male,Fashion accessories,1,95.9175,16-02-2019,15:42,Cash,6.8,February
561,273-84-2164,BANGALORE,Member,Male,Electronic accessories,5,63.2625,16-02-2019,15:53,Ewallet,5.5,February
562,133-77-3154,DELHI,Member,Male,Fashion accessories,4,252.756,16-02-2019,18:04,Credit card,9.4,February
563,408-66-6712,BANGALORE,Member,Female,Health and beauty,6,300.573,16-02-2019,14:19,Ewallet,4.4,February
564,895-03-6665,DELHI,Normal,Female,Fashion accessories,9,345.0195,16-02-2019,10:52,Cash,4.2,February
565,873-14-6353,MUMBAI,Member,Male,Food and beverages,7,182.427,16-02-2019,10:33,Credit card,7.1,February
566,636-48-8204,MUMBAI,Normal,Male,Electronic accessories,5,181.44,17-02-2019,11:15,Ewallet,9.9,February
567,590-83-4591,DELHI,Member,Male,Electronic accessories,6,550.935,17-02-2019,14:40,Credit card,8.8,February
568,420-11-4919,BANGALORE,Member,Female,Food and beverages,5,374.7975,17-02-2019,19:57,Credit card,5.5,February
569,389-25-3394,BANGALORE,Normal,Male,Electronic accessories,5,62.0025,17-02-2019,18:06,Cash,9.4,February
570,803-17-8013,MUMBAI,Member,Female,Home and lifestyle,8,745.836,17-02-2019,17:09,Cash,4.1,February
571,634-97-8956,MUMBAI,Normal,Male,Food and beverages,3,103.635,17-02-2019,17:27,Credit card,9.1,February
572,612-36-5536,MUMBAI,Member,Male,Food and beverages,8,680.064,17-02-2019,11:12,Credit card,7.4,February
573,827-77-7633,MUMBAI,Normal,Male,Sports and travel,9,926.9505,17-02-2019,19:41,Cash,9.3,February
574,123-35-4896,BANGALORE,Normal,Female,Sports and travel,9,440.937,17-02-2019,19:11,Ewallet,5.3,February
575,788-21-5741,MUMBAI,Normal,Male,Fashion accessories,3,142.947,17-02-2019,13:34,Credit card,7.2,February
576,785-96-0615,DELHI,Member,Female,Electronic accessories,8,300.216,17-02-2019,15:28,Ewallet,4.9,February
577,201-63-8275,BANGALORE,Member,Female,Sports and travel,7,499.7265,17-02-2019,16:50,Ewallet,5.7,February
578,131-70-8179,MUMBAI,Member,Female,Health and beauty,3,290.0835,17-02-2019,16:27,Cash,4.2,February
579,597-78-7908,BANGALORE,Normal,Male,Fashion accessories,3,284.193,18-02-2019,19:39,Cash,6.2,February
580,354-39-5160,MUMBAI,Member,Female,Home and lifestyle,6,216.846,18-02-2019,15:39,Cash,9.8,February
581,278-97-7759,MUMBAI,Member,Female,Electronic accessories,1,65.604,18-02-2019,20:29,Cash,4.7,February
582,787-15-1757,BANGALORE,Member,Male,Health and beauty,4,185.094,18-02-2019,16:28,Ewallet,8.4,February
583,764-44-8999,DELHI,Normal,Female,Health and beauty,2,30.996,18-02-2019,14:42,Ewallet,4.3,February
584,652-49-6720,BANGALORE,Member,Female,Electronic accessories,1,63.9975,18-02-2019,11:40,Ewallet,5.9,February
585,849-09-3807,MUMBAI,Member,Female,Fashion accessories,7,649.299,18-02-2019,13:28,Cash,6.6,February
586,272-27-9238,BANGALORE,Normal,Female,Food and beverages,4,173.208,19-02-2019,16:23,Cash,7.1,February
587,752-23-3760,DELHI,Member,Female,Sports and travel,7,470.988,19-02-2019,19:29,Credit card,7.3,February
588,868-06-0466,MUMBAI,Member,Male,Electronic accessories,9,657.531,19-02-2019,19:38,Credit card,7.8,February
589,183-21-3799,BANGALORE,Normal,Female,Electronic accessories,9,733.6035,19-02-2019,15:14,Ewallet,7.2,February
590,629-42-4133,BANGALORE,Normal,Male,Health and beauty,8,183.12,19-02-2019,19:24,Cash,8.3,February
591,886-77-9084,BANGALORE,Normal,Male,Electronic accessories,8,603.876,19-02-2019,11:33,Ewallet,5.5,February
592,409-33-9708,MUMBAI,Normal,Female,Fashion accessories,2,206.808,19-02-2019,10:12,Ewallet,9.2,February
593,449-16-6770,MUMBAI,Normal,Male,Health and beauty,5,266.6475,19-02-2019,14:53,Credit card,5.3,February
594,384-59-6655,MUMBAI,Member,Female,Food and beverages,9,932.337,19-02-2019,15:07,Cash,8.4,February
595,692-92-5582,DELHI,Member,Female,Food and beverages,3,172.746,20-02-2019,13:27,Credit card,5.9,February
596,782-95-9291,MUMBAI,Member,Male,Food and beverages,5,484.5225,20-02-2019,15:55,Credit card,9,February
597,548-46-9322,DELHI,Normal,Male,Food and beverages,10,418.95,20-02-2019,15:24,Credit card,5.9,February
598,498-41-1961,DELHI,Normal,Male,Health and beauty,5,350.07,20-02-2019,18:01,Cash,7.6,February
599,725-56-0833,MUMBAI,Normal,Female,Health and beauty,10,339.36,20-02-2019,16:49,Credit card,10,February
600,458-61-0011,DELHI,Normal,Male,Food and beverages,4,253.26,20-02-2019,18:43,Cash,5.8,February
601,779-42-2410,DELHI,Member,Male,Food and beverages,3,181.881,20-02-2019,13:06,Ewallet,7.7,February
602,546-80-2899,MUMBAI,Member,Male,Home and lifestyle,2,79.149,20-02-2019,15:29,Ewallet,9.5,February
603,848-95-6252,BANGALORE,Member,Female,Home and lifestyle,1,90.5835,20-02-2019,13:24,Ewallet,7,February
604,311-13-6971,DELHI,Member,Male,Sports and travel,10,335.895,20-02-2019,15:18,Credit card,9.9,February
605,319-74-2561,MUMBAI,Member,Female,Electronic accessories,3,298.116,21-02-2019,16:55,Cash,5.5,February
606,279-62-1445,BANGALORE,Member,Female,Fashion accessories,1,13.167,21-02-2019,12:38,Cash,8.2,February
607,269-04-5750,DELHI,Member,Male,Fashion accessories,4,310.044,21-02-2019,18:31,Cash,6.7,February
608,714-02-3114,BANGALORE,Normal,Female,Sports and travel,2,207.48,21-02-2019,11:39,Cash,7.7,February
609,389-70-2397,BANGALORE,Normal,Female,Health and beauty,5,439.215,21-02-2019,10:26,Cash,7.2,February
610,503-21-4385,DELHI,Member,Male,Health and beauty,3,125.7165,21-02-2019,12:40,Ewallet,9.3,February
611,488-25-4221,BANGALORE,Member,Female,Food and beverages,1,31.9305,22-02-2019,10:36,Credit card,8.4,February
612,743-88-1662,BANGALORE,Normal,Male,Sports and travel,7,701.8515,22-02-2019,18:17,Ewallet,8.7,February
613,831-64-0259,DELHI,Normal,Female,Fashion accessories,5,208.6875,22-02-2019,10:43,Ewallet,9.6,February
614,837-55-7229,DELHI,Normal,Female,Fashion accessories,1,49.812,22-02-2019,18:19,Credit card,6.8,February
615,582-52-8065,DELHI,Normal,Female,Fashion accessories,9,513.2295,22-02-2019,10:49,Cash,8.9,February
616,807-14-7833,MUMBAI,Member,Female,Electronic accessories,10,182.91,22-02-2019,12:30,Ewallet,7,February
617,864-24-7918,MUMBAI,Member,Female,Sports and travel,10,257.145,22-02-2019,15:15,Cash,8.1,February
618,777-67-2495,DELHI,Normal,Male,Home and lifestyle,3,217.2555,22-02-2019,11:26,Ewallet,8.7,February
619,838-02-1821,BANGALORE,Member,Female,Home and lifestyle,2,26.733,22-02-2019,12:10,Credit card,5.2,February
620,690-01-6631,DELHI,Normal,Male,Fashion accessories,10,183.645,22-02-2019,18:35,Ewallet,6.6,February
621,347-56-2442,MUMBAI,Normal,Male,Home and lifestyle,1,69.111,22-02-2019,15:33,Cash,4.1,February
622,787-56-0757,BANGALORE,Member,Female,Food and beverages,4,337.512,23-02-2019,18:45,Credit card,8.3,February
623,396-90-2219,DELHI,Normal,Female,Electronic accessories,8,125.664,23-02-2019,12:29,Cash,8.6,February
624,729-46-7422,BANGALORE,Normal,Male,Food and beverages,1,37.6845,23-02-2019,16:52,Credit card,7.9,February
625,503-07-0930,BANGALORE,Member,Male,Sports and travel,7,429.1665,23-02-2019,19:49,Credit card,8.2,February
626,695-09-5146,DELHI,Member,Female,Food and beverages,3,311.1885,23-02-2019,20:00,Ewallet,6.4,February
627,190-14-3147,DELHI,Normal,Female,Health and beauty,4,75.474,23-02-2019,20:43,Ewallet,6.4,February
628,274-05-5470,MUMBAI,Member,Female,Food and beverages,4,308.574,23-02-2019,18:30,Cash,6,February
629,831-81-6575,DELHI,Member,Female,Electronic accessories,9,714.3255,23-02-2019,11:12,Cash,8,February
630,315-22-5665,BANGALORE,Normal,Female,Home and lifestyle,10,772.38,24-02-2019,11:38,Ewallet,8,February
631,803-83-5989,BANGALORE,Normal,Male,Home and lifestyle,6,351.099,24-02-2019,10:55,Ewallet,7,February
632,692-27-8933,DELHI,Normal,Female,Sports and travel,6,365.085,24-02-2019,13:02,Cash,5.2,February
633,740-11-5257,BANGALORE,Normal,Male,Electronic accessories,10,259.77,24-02-2019,16:44,Cash,7.1,February
634,242-11-3142,DELHI,Member,Male,Fashion accessories,2,175.917,24-02-2019,19:57,Cash,4.6,February
635,516-77-6464,BANGALORE,Member,Female,Health and beauty,5,53.34,24-02-2019,13:08,Ewallet,4.1,February
636,380-60-5336,MUMBAI,Normal,Female,Electronic accessories,10,422.73,24-02-2019,18:06,Credit card,5,February
637,186-43-8965,MUMBAI,Member,Female,Home and lifestyle,2,100.128,24-02-2019,10:10,Credit card,4.1,February
638,365-16-4334,DELHI,Normal,Female,Food and beverages,8,222.012,24-02-2019,14:26,Ewallet,8.9,February
639,355-53-5943,MUMBAI,Member,Female,Electronic accessories,6,433.692,25-02-2019,14:36,Ewallet,5.8,February
640,300-71-4605,BANGALORE,Member,Male,Electronic accessories,5,451.71,25-02-2019,11:24,Ewallet,4.8,February
641,871-79-8483,DELHI,Normal,Male,Fashion accessories,5,494.1825,25-02-2019,19:39,Credit card,4.8,February
642,275-28-0149,MUMBAI,Normal,Male,Sports and travel,1,66.8745,25-02-2019,16:21,Cash,6,February
643,505-02-0892,DELHI,Member,Male,Health and beauty,8,357.588,25-02-2019,14:12,Ewallet,5.6,February
644,735-06-4124,BANGALORE,Normal,Male,Food and beverages,1,51.0405,25-02-2019,15:31,Cash,4.4,February
645,502-05-1910,MUMBAI,Normal,Male,Health and beauty,3,205.317,25-02-2019,20:35,Credit card,6.3,February
646,511-54-3087,DELHI,Normal,Male,Sports and travel,1,92.8725,25-02-2019,16:36,Credit card,9.5,February
647,719-89-8991,MUMBAI,Member,Female,Sports and travel,5,479.9025,25-02-2019,16:03,Ewallet,7.1,February
648,308-81-0538,MUMBAI,Normal,Female,Fashion accessories,4,306.81,25-02-2019,17:16,Credit card,4.9,February
649,834-83-1826,DELHI,Member,Female,Home and lifestyle,5,430.71,25-02-2019,17:16,Credit card,7.6,February
650,636-17-0325,DELHI,Normal,Male,Health and beauty,4,262.794,25-02-2019,18:37,Cash,9.5,February
651,866-70-2814,DELHI,Normal,Female,Electronic accessories,10,554.295,25-02-2019,11:58,Ewallet,10,February
652,608-05-3804,DELHI,Member,Male,Electronic accessories,1,41.7375,25-02-2019,20:19,Cash,6.1,February
653,459-45-2396,MUMBAI,Member,Female,Food and beverages,3,313.74,25-02-2019,18:45,Cash,5.8,February
654,574-80-1489,DELHI,Member,Female,Food and beverages,4,263.97,25-02-2019,13:22,Ewallet,8.7,February
655,466-61-5506,DELHI,Member,Female,Electronic accessories,6,571.41,26-02-2019,10:52,Cash,5.3,February
656,154-74-7179,DELHI,Normal,Male,Sports and travel,1,57.1725,26-02-2019,19:24,Ewallet,7.9,February
657,477-24-6490,DELHI,Normal,Female,Health and beauty,6,628.173,26-02-2019,16:52,Ewallet,7.9,February
658,649-11-3678,BANGALORE,Normal,Female,Food and beverages,9,216.6885,26-02-2019,20:26,Cash,5.5,February
659,437-53-3084,DELHI,Normal,Male,Fashion accessories,2,209.769,26-02-2019,11:48,Ewallet,7.1,February
660,491-38-3499,MUMBAI,Member,Male,Fashion accessories,1,58.2225,26-02-2019,17:46,Credit card,4.9,February
661,707-32-7409,DELHI,Member,Female,Sports and travel,4,401.268,26-02-2019,11:58,Ewallet,4.5,February
662,702-72-0487,MUMBAI,Normal,Female,Electronic accessories,2,97.881,26-02-2019,12:28,Credit card,6.6,February
663,518-71-6847,DELHI,Member,Male,Food and beverages,6,167.58,26-02-2019,15:10,Ewallet,4.9,February
664,370-41-7321,DELHI,Member,Male,Health and beauty,9,535.7205,27-02-2019,17:24,Credit card,8.4,February
665,318-68-5053,DELHI,Normal,Female,Health and beauty,6,485.037,27-02-2019,17:55,Cash,6.1,February
666,135-84-8019,MUMBAI,Normal,Female,Fashion accessories,9,736.4385,27-02-2019,16:10,Ewallet,7.6,February
667,400-45-1220,DELHI,Normal,Female,Health and beauty,10,141.75,27-02-2019,11:06,Credit card,4.8,February
668,605-72-4132,BANGALORE,Normal,Female,Food and beverages,8,793.548,27-02-2019,15:12,Cash,9.1,February
669,741-73-3559,DELHI,Normal,Male,Sports and travel,5,353.1675,27-02-2019,17:27,Cash,6.9,February
670,665-63-9737,DELHI,Normal,Male,Fashion accessories,3,165.123,27-02-2019,17:36,Ewallet,7.5,February
671,250-81-7186,BANGALORE,Normal,Female,Electronic accessories,1,104.6745,27-02-2019,10:23,Credit card,8,February
672,105-10-6182,MUMBAI,Member,Male,Fashion accessories,2,45.108,27-02-2019,12:22,Ewallet,6.6,February
673,191-29-0321,DELHI,Member,Female,Fashion accessories,10,207.585,27-02-2019,18:57,Credit card,5,February
674,250-17-5703,MUMBAI,Member,Male,Food and beverages,10,197.925,27-02-2019,18:24,Ewallet,5.6,February
675,759-98-4285,BANGALORE,Member,Female,Health and beauty,7,631.1445,27-02-2019,19:01,Credit card,8,February
676,263-12-5321,MUMBAI,Member,Male,Electronic accessories,7,680.61,27-02-2019,12:52,Credit card,9.3,February
677,243-55-8457,MUMBAI,Normal,Female,Food and beverages,10,781.62,27-02-2019,11:40,Ewallet,5.1,February
678,399-46-5918,BANGALORE,Normal,Female,Electronic accessories,8,722.232,28-02-2019,19:01,Cash,8.2,February
679,142-72-4741,BANGALORE,Member,Male,Fashion accessories,2,195.72,28-02-2019,18:37,Credit card,6,February
680,709-58-4068,DELHI,Normal,Female,Fashion accessories,10,431.445,28-02-2019,14:42,Cash,7.3,February
681,786-94-2700,MUMBAI,Member,Male,Food and beverages,6,507.906,28-02-2019,20:18,Cash,9.1,February
682,635-28-5728,MUMBAI,Normal,Male,Health and beauty,3,176.4,28-02-2019,19:33,Ewallet,4.8,February
683,291-59-1384,DELHI,Normal,Male,Electronic accessories,1,63.315,28-02-2019,17:38,Cash,6,February
684,631-41-3108,MUMBAI,Normal,Male,Home and lifestyle,7,340.5255,03-03-2019,13:23,Credit card,7.4,March
685,777-82-7220,DELHI,Member,Male,Home and lifestyle,8,253.008,03-03-2019,13:01,Cash,7.7,March
686,861-77-0145,BANGALORE,Member,Male,Electronic accessories,10,860.685,03-03-2019,14:30,Cash,9.2,March
687,733-33-4967,BANGALORE,Normal,Male,Electronic accessories,8,175.14,03-03-2019,19:17,Cash,6.3,March
688,175-54-2529,MUMBAI,Member,Male,Food and beverages,8,186.228,03-03-2019,17:01,Credit card,9.6,March
689,305-14-0245,DELHI,Member,Female,Home and lifestyle,8,793.716,03-03-2019,19:00,Ewallet,7.5,March
690,211-05-0490,BANGALORE,Member,Female,Electronic accessories,5,272.58,03-03-2019,13:42,Cash,7.5,March
691,568-88-3448,MUMBAI,Normal,Male,Health and beauty,1,26.25,03-03-2019,15:09,Ewallet,5.5,March
692,234-03-4040,DELHI,Member,Female,Food and beverages,10,767.025,03-03-2019,12:25,Credit card,8.7,March
693,302-15-2162,BANGALORE,Member,Male,Health and beauty,6,293.139,03-03-2019,10:54,Credit card,4.3,March
694,610-46-4100,MUMBAI,Normal,Male,Health and beauty,7,212.7825,03-03-2019,20:31,Credit card,6,March
695,468-99-7231,BANGALORE,Normal,Female,Home and lifestyle,8,369.684,03-03-2019,17:36,Cash,8.8,March
696,651-96-5970,MUMBAI,Normal,Male,Fashion accessories,1,48.7305,03-03-2019,20:06,Credit card,4,March
697,324-41-6833,BANGALORE,Member,Female,Electronic accessories,8,253.68,03-03-2019,19:30,Ewallet,5.1,March
698,228-96-1411,BANGALORE,Member,Female,Food and beverages,8,829.08,04-03-2019,20:39,Cash,7.6,March
699,586-25-0848,MUMBAI,Normal,Female,Sports and travel,7,90.699,04-03-2019,11:19,Credit card,6.7,March
700,667-92-0055,MUMBAI,Member,Male,Health and beauty,6,628.929,04-03-2019,15:02,Ewallet,8.5,March
701,320-49-6392,BANGALORE,Normal,Female,Electronic accessories,1,31.752,04-03-2019,15:44,Cash,8.4,March
702,346-12-3257,DELHI,Member,Male,Electronic accessories,9,181.818,04-03-2019,16:28,Cash,8,March
703,256-08-8343,MUMBAI,Normal,Female,Home and lifestyle,4,237.426,04-03-2019,19:48,Ewallet,5.5,March
704,227-50-3718,MUMBAI,Normal,Male,Health and beauty,5,76.755,04-03-2019,12:23,Cash,4.4,March
705,689-05-1884,MUMBAI,Member,Male,Health and beauty,10,510.615,04-03-2019,12:44,Cash,8.8,March
706,759-29-9521,MUMBAI,Member,Female,Fashion accessories,9,462.672,04-03-2019,11:27,Cash,8,March
707,276-75-6884,MUMBAI,Normal,Female,Health and beauty,3,216.4365,04-03-2019,10:05,Cash,8.7,March
708,558-60-5016,MUMBAI,Normal,Female,Home and lifestyle,9,314.685,04-03-2019,15:27,Ewallet,7.2,March
709,221-25-5073,MUMBAI,Normal,Female,Food and beverages,4,313.572,04-03-2019,10:39,Cash,8.5,March
710,371-85-5789,DELHI,Normal,Male,Health and beauty,3,277.137,05-03-2019,10:40,Ewallet,5.1,March
711,510-95-6347,DELHI,Member,Female,Food and beverages,3,152.838,05-03-2019,18:17,Ewallet,4,March
712,829-49-1914,BANGALORE,Member,Female,Food and beverages,10,822.255,05-03-2019,16:24,Ewallet,6.6,March
713,730-50-9884,BANGALORE,Normal,Female,Sports and travel,7,610.491,05-03-2019,14:31,Ewallet,4,March
714,733-01-9107,DELHI,Normal,Male,Home and lifestyle,6,521.01,05-03-2019,18:14,Cash,7.4,March
715,291-32-1427,DELHI,Member,Male,Fashion accessories,5,115.185,05-03-2019,12:29,Ewallet,5.3,March
716,895-66-0685,DELHI,Member,Male,Food and beverages,3,56.952,05-03-2019,19:46,Ewallet,8,March
717,755-12-3214,BANGALORE,Member,Female,Fashion accessories,5,232.155,05-03-2019,17:07,Credit card,8.6,March
718,848-42-2560,MUMBAI,Normal,Female,Fashion accessories,2,172.011,05-03-2019,17:43,Cash,7.8,March
719,433-75-6987,DELHI,Member,Female,Health and beauty,7,411.3795,05-03-2019,19:06,Ewallet,8.9,March
720,793-10-3222,DELHI,Member,Female,Health and beauty,6,258.678,05-03-2019,13:30,Credit card,8.3,March
721,608-04-3797,DELHI,Member,Female,Health and beauty,8,212.688,05-03-2019,20:24,Ewallet,8.7,March
722,148-82-2527,BANGALORE,Member,Female,Home and lifestyle,10,127.26,05-03-2019,13:44,Credit card,8.4,March
723,655-07-2265,MUMBAI,Normal,Male,Electronic accessories,3,246.6765,05-03-2019,16:38,Ewallet,5.4,March
724,174-64-0215,DELHI,Normal,Male,Sports and travel,10,732.27,05-03-2019,17:49,Credit card,8.9,March
725,593-14-4239,DELHI,Normal,Female,Home and lifestyle,8,801.864,05-03-2019,19:40,Ewallet,4.7,March
726,102-77-2261,BANGALORE,Member,Male,Health and beauty,7,480.0285,05-03-2019,18:02,Credit card,4.2,March
